Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A12059,Sara,53,Other,Unknown,109418,-16524,debit,2022-03-23,Mumbai,HDFC001,Approved,770,Verified,Active
A10131,Priya,69,Other,Unknown,82435,17136,credit,2021-10-03,Unknown,ICICI003,Rejected,661,Pending,Active
A13044,Priya,56,Other,Current,159844,23235,credit,2022-03-10,Delhi,HDFC001,Rejected,426,Rejected,Inactive
A11980,John,60,Male,Loan,122422,40900,credit,2025-07-23,Delhi,HDFC001,Rejected,886,Rejected,Inactive
A11959,Ravi,40,Female,Unknown,56869,4400,credit,2022-12-05,Unknown,AXIS004,Rejected,499,Pending,Inactive
A11534,John,50,Other,Unknown,89548,17276,credit,2022-01-09,Bangalore,Unknown,Rejected,406,Rejected,Dormant
A12005,Amit,63,Other,Loan,62552,15768,credit,2022-04-26,Unknown,ICICI003,Rejected,399,Pending,Inactive
A10157,Unknown,72,Female,Credit,38250,-9607,debit,2024-11-28,Delhi,ICICI003,Pending,370,Verified,Dormant
A12997,John,47,Female,Credit,184718,-19092,debit,2023-03-18,Bangalore,Unknown,Rejected,708,Rejected,Inactive
A10067,Neha,45,Female,Credit,105833,-10428,debit,2024-08-26,Unknown,AXIS004,Rejected,628,Rejected,Inactive
A11592,Neha,34,Male,Loan,47061,27308,credit,2022-09-08,Delhi,AXIS004,Rejected,735,Pending,Inactive
A12251,John,26,Female,Unknown,121807,-16060,debit,2024-12-25,Bangalore,AXIS004,Pending,558,Pending,Dormant
A13447,Priya,38,Female,Savings,82103,48579,credit,2022-09-27,Bangalore,HDFC001,Approved,467,Verified,Dormant
A11103,Sara,57,Male,Savings,80621,-48461,debit,2023-01-27,Mumbai,AXIS004,Rejected,730,Pending,Active
A12349,Amit,21,Female,Credit,11818,6911,credit,2025-11-14,Chennai,AXIS004,Pending,365,Pending,Inactive
A10602,Priya,60,Male,Unknown,177455,1340,credit,2021-04-23,Chennai,Unknown,Rejected,632,Pending,Dormant
A12127,Amit,33,Other,Unknown,144829,-22356,debit,2022-08-26,Bangalore,Unknown,Rejected,685,Pending,Inactive
A13297,Amit,50,Other,Credit,74898,48125,credit,2025-01-09,Bangalore,ICICI003,Rejected,898,Rejected,Inactive
A11035,Ravi,23,Other,Credit,27550,36889,credit,2021-03-14,Chennai,Unknown,Pending,686,Pending,Active
A12181,Unknown,67,Other,Unknown,55323,34650,credit,2023-07-14,Unknown,ICICI003,Rejected,872,Pending,Inactive
A10926,John,66,Other,Unknown,60325,44728,credit,2025-04-08,Unknown,AXIS004,Pending,741,Pending,Closed
A13258,Ravi,58,Female,Current,19485,-5759,debit,2021-08-15,Bangalore,HDFC001,Rejected,504,Rejected,Inactive
A11604,Neha,49,Other,Loan,120985,-12520,debit,2021-11-07,Unknown,SBI002,Rejected,577,Rejected,Inactive
A10315,Sara,39,Other,Savings,16403,7221,credit,2024-09-21,Pune,HDFC001,Approved,518,Verified,Active
A10544,John,18,Male,Unknown,126371,40562,credit,2024-01-01,Unknown,AXIS004,Rejected,306,Rejected,Inactive
A13243,Neha,35,Female,Unknown,119222,10729,credit,2025-05-21,Chennai,Unknown,Pending,464,Pending,Inactive
A10637,John,19,Male,Credit,106147,15656,credit,2025-12-26,Mumbai,Unknown,Rejected,616,Rejected,Closed
A13388,John,18,Male,Current,108444,47379,credit,2021-11-19,Chennai,ICICI003,Rejected,657,Pending,Inactive
A10557,Sara,55,Male,Credit,81120,-14705,debit,2022-01-28,Pune,AXIS004,Rejected,364,Rejected,Inactive
A12333,Priya,19,Other,Credit,172709,8354,credit,2021-10-31,Bangalore,ICICI003,Pending,348,Pending,Inactive
A10250,Neha,65,Male,Unknown,136984,25627,credit,2022-10-30,Chennai,Unknown,Rejected,592,Rejected,Inactive
A11179,Amit,24,Other,Credit,9594,-25075,debit,2024-11-28,Unknown,Unknown,Rejected,805,Pending,Inactive
A10795,Ravi,26,Other,Unknown,54596,-23941,debit,2021-08-17,Mumbai,SBI002,Rejected,412,Pending,Inactive
A11053,Neha,28,Other,Unknown,138127,16295,credit,2025-01-30,Unknown,SBI002,Rejected,666,Rejected,Inactive
A10126,Neha,46,Male,Current,-2355,734,credit,2024-12-14,Bangalore,ICICI003,Rejected,335,Rejected,Inactive
A12120,Amit,19,Female,Current,8808,304,credit,2025-02-28,Unknown,Unknown,Rejected,424,Pending,Inactive
A11099,Priya,31,Other,Credit,13311,-34033,debit,2022-05-12,Bangalore,HDFC001,Rejected,331,Rejected,Inactive
A12145,Priya,45,Female,Unknown,45655,35374,credit,2023-07-28,Bangalore,Unknown,Rejected,551,Pending,Inactive
A13278,Neha,39,Male,Credit,117179,-43485,debit,2024-06-26,Chennai,AXIS004,Rejected,886,Pending,Inactive
A13339,John,47,Other,Unknown,135218,22906,credit,2024-02-26,Delhi,Unknown,Rejected,702,Pending,Closed
A11782,Amit,29,Other,Unknown,171424,-44476,debit,2021-01-08,Bangalore,Unknown,Approved,565,Verified,Active
A12080,Amit,27,Other,Credit,197194,-33655,debit,2025-07-07,Unknown,Unknown,Rejected,476,Rejected,Inactive
A11714,Ravi,35,Male,Unknown,16044,-32580,debit,2022-09-14,Delhi,ICICI003,Rejected,317,Pending,Inactive
A13112,Priya,44,Other,Credit,162628,7780,credit,2023-05-31,Mumbai,AXIS004,Rejected,889,Rejected,Inactive
A11222,Amit,23,Other,Loan,37177,43309,credit,2025-10-31,Delhi,HDFC001,Rejected,455,Pending,Inactive
A12334,Sara,61,Other,Current,46341,9657,credit,2025-11-25,Unknown,AXIS004,Rejected,543,Pending,Inactive
A11686,Sara,40,Other,Unknown,97430,11861,credit,2024-01-25,Pune,AXIS004,Rejected,739,Rejected,Inactive
A11147,John,22,Other,Unknown,194375,494,credit,2022-06-01,Unknown,AXIS004,Rejected,403,Verified,Active
A11315,Ravi,74,Other,Current,54448,-3599,debit,2022-03-30,Chennai,HDFC001,Rejected,533,Rejected,Inactive
A10468,Unknown,27,Male,Loan,44201,15573,credit,2024-11-16,Pune,SBI002,Rejected,395,Pending,Inactive
A13012,Sara,39,Other,Loan,43988,14438,credit,2021-10-07,Bangalore,Unknown,Rejected,515,Rejected,Inactive
A11599,Unknown,61,Other,Credit,80221,-3163,debit,2023-08-07,Unknown,HDFC001,Rejected,378,Rejected,Inactive
A10772,Ravi,23,Other,Credit,150232,30972,credit,2021-08-09,Unknown,Unknown,Rejected,398,Rejected,Inactive
A10689,John,74,Male,Loan,7059,-4850,debit,2021-11-10,Pune,HDFC001,Rejected,448,Pending,Dormant
A10884,Amit,43,Female,Unknown,119580,43801,credit,2025-05-22,Bangalore,ICICI003,Rejected,586,Pending,Inactive
A11181,Ravi,33,Female,Unknown,6346,45703,credit,2025-12-02,Bangalore,Unknown,Rejected,896,Rejected,Active
A11727,Priya,30,Other,Credit,78769,37454,credit,2024-09-10,Mumbai,Unknown,Rejected,754,Rejected,Inactive
A12877,Sara,68,Female,Credit,32580,-6780,debit,2025-02-07,Pune,HDFC001,Rejected,305,Rejected,Inactive
A10603,Amit,36,Other,Current,107853,5271,credit,2025-03-30,Mumbai,ICICI003,Rejected,706,Pending,Closed
A13283,Ravi,23,Female,Current,114269,15799,credit,2025-04-12,Unknown,SBI002,Pending,640,Pending,Closed
A10360,John,24,Male,Unknown,10781,-12615,debit,2024-06-14,Mumbai,Unknown,Rejected,340,Rejected,Inactive
A12138,Neha,44,Male,Credit,164515,-9395,debit,2022-10-04,Delhi,ICICI003,Approved,542,Verified,Active
A10585,John,31,Male,Savings,191864,-48493,debit,2025-04-08,Bangalore,HDFC001,Rejected,475,Rejected,Inactive
A11970,Amit,34,Other,Credit,76001,16640,credit,2023-12-15,Delhi,Unknown,Pending,831,Pending,Dormant
A12271,Priya,30,Female,Savings,193597,-8739,debit,2023-02-02,Bangalore,HDFC001,Approved,601,Verified,Active
A11809,Amit,20,Other,Current,76242,40253,credit,2021-02-16,Chennai,HDFC001,Rejected,739,Pending,Closed
A11735,Unknown,38,Male,Savings,62981,3720,credit,2022-08-08,Bangalore,HDFC001,Rejected,451,Pending,Inactive
A13059,Amit,22,Male,Unknown,143494,3544,credit,2021-01-06,Pune,SBI002,Rejected,517,Pending,Inactive
A12851,Amit,18,Other,Savings,27402,-13212,debit,2021-07-16,Unknown,AXIS004,Approved,709,Verified,Active
A10201,John,30,Female,Unknown,79475,-19737,debit,2025-11-25,Bangalore,Unknown,Approved,890,Verified,Active
A11756,Unknown,53,Other,Current,78880,-36798,debit,2022-10-15,Pune,AXIS004,Rejected,420,Rejected,Inactive
A12096,Ravi,40,Other,Savings,78333,-39411,debit,2022-02-07,Mumbai,Unknown,Rejected,379,Rejected,Inactive
A10375,Amit,35,Other,Credit,125814,17323,credit,2025-02-27,Bangalore,AXIS004,Rejected,611,Pending,Dormant
A13015,Neha,35,Female,Current,79598,32484,credit,2023-01-08,Bangalore,Unknown,Rejected,601,Rejected,Inactive
A12677,John,19,Other,Unknown,186240,-4957,debit,2021-05-11,Delhi,AXIS004,Rejected,809,Pending,Inactive
A12627,Amit,48,Other,Loan,27504,1429,credit,2024-10-05,Mumbai,HDFC001,Rejected,554,Pending,Inactive
A12366,John,60,Other,Savings,138587,2910,credit,2025-01-11,Chennai,AXIS004,Pending,705,Pending,Inactive
A13016,Amit,63,Male,Savings,117638,13489,credit,2024-08-20,Pune,ICICI003,Rejected,650,Rejected,Inactive
A12341,Amit,21,Other,Unknown,64995,-16192,debit,2024-10-01,Chennai,HDFC001,Rejected,706,Pending,Dormant
A13077,Ravi,30,Other,Loan,26411,-49726,debit,2025-08-26,Pune,ICICI003,Rejected,767,Rejected,Dormant
A10055,Priya,29,Female,Credit,76865,33700,credit,2022-03-19,Bangalore,Unknown,Rejected,330,Rejected,Inactive
A11454,Amit,69,Other,Loan,96741,35805,credit,2024-03-19,Pune,AXIS004,Rejected,470,Pending,Inactive
A12086,John,43,Other,Unknown,163041,-43326,debit,2023-06-12,Chennai,AXIS004,Pending,870,Verified,Active
A10561,Ravi,67,Male,Current,12040,-49540,debit,2025-04-03,Unknown,Unknown,Pending,717,Pending,Active
A12312,Ravi,35,Male,Current,60130,-24238,debit,2023-07-12,Bangalore,ICICI003,Rejected,705,Pending,Closed
A11217,Neha,34,Other,Credit,-118,-40467,debit,2023-01-31,Unknown,SBI002,Pending,432,Pending,Inactive
A11346,Ravi,18,Male,Loan,100774,14743,credit,2021-08-17,Mumbai,AXIS004,Approved,416,Verified,Active
A11086,John,72,Male,Current,39381,-14997,debit,2021-04-18,Mumbai,AXIS004,Rejected,451,Rejected,Active
A12064,John,43,Other,Current,68714,-315,debit,2021-06-07,Chennai,HDFC001,Rejected,876,Pending,Inactive
A11213,Sara,33,Other,Credit,131641,-13069,debit,2022-01-16,Chennai,Unknown,Rejected,636,Pending,Dormant
A10194,Priya,45,Male,Credit,158815,34565,credit,2022-04-05,Delhi,AXIS004,Rejected,501,Pending,Inactive
A13339,John,47,Other,Unknown,140877,43505,credit,2021-08-13,Delhi,Unknown,Rejected,785,Pending,Inactive
A12463,Priya,45,Male,Unknown,175017,23146,credit,2021-03-29,Unknown,Unknown,Pending,319,Pending,Active
A13466,Amit,28,Female,Credit,95643,5943,credit,2024-01-13,Bangalore,ICICI003,Pending,620,Pending,Active
A10020,Amit,26,Other,Loan,69436,17179,credit,2023-02-08,Pune,SBI002,Rejected,431,Rejected,Inactive
A11124,John,46,Other,Unknown,629,41838,credit,2025-12-19,Bangalore,AXIS004,Rejected,725,Pending,Dormant
A11806,Ravi,42,Female,Loan,156601,21020,credit,2022-10-31,Pune,ICICI003,Rejected,348,Rejected,Inactive
A10052,Priya,38,Male,Loan,139118,47376,credit,2021-10-17,Bangalore,SBI002,Rejected,580,Pending,Dormant
A10455,Priya,62,Male,Unknown,142989,-19973,debit,2024-04-21,Unknown,SBI002,Rejected,685,Pending,Closed
A11925,Amit,33,Other,Current,156123,13924,credit,2023-10-01,Unknown,AXIS004,Approved,635,Verified,Active
A13342,Priya,48,Male,Savings,-4486,20389,credit,2023-02-05,Delhi,ICICI003,Rejected,610,Rejected,Inactive
A11650,John,31,Female,Credit,20231,-2199,debit,2024-03-16,Delhi,Unknown,Pending,814,Verified,Active
A10750,John,34,Female,Unknown,178995,8652,credit,2021-09-14,Bangalore,Unknown,Rejected,612,Pending,Dormant
A13023,Sara,54,Female,Loan,37997,43784,credit,2021-02-08,Unknown,AXIS004,Rejected,789,Rejected,Inactive
A10819,Sara,74,Other,Savings,71474,46903,credit,2023-05-01,Bangalore,SBI002,Rejected,733,Rejected,Inactive
A13104,Priya,27,Other,Credit,68978,38804,credit,2023-09-14,Chennai,HDFC001,Rejected,720,Rejected,Inactive
A10407,Priya,53,Other,Credit,122527,1402,credit,2022-11-23,Bangalore,HDFC001,Rejected,649,Pending,Inactive
A11785,Neha,49,Male,Credit,169996,11536,credit,2022-12-09,Delhi,ICICI003,Rejected,559,Rejected,Inactive
A10859,Amit,45,Other,Credit,159128,43703,credit,2025-11-29,Chennai,HDFC001,Rejected,871,Rejected,Inactive
A10774,Priya,27,Other,Loan,85328,-16987,debit,2021-06-17,Delhi,Unknown,Rejected,711,Rejected,Inactive
A11737,Amit,27,Female,Unknown,75802,7331,credit,2024-04-11,Pune,HDFC001,Rejected,439,Rejected,Inactive
A12168,Ravi,34,Other,Current,34739,-2092,debit,2022-02-20,Unknown,Unknown,Rejected,565,Pending,Inactive
A11089,Priya,43,Male,Savings,164398,-3404,debit,2023-10-29,Mumbai,ICICI003,Rejected,504,Rejected,Inactive
A11099,Priya,31,Other,Credit,10092,-18210,debit,2021-06-08,Bangalore,HDFC001,Pending,585,Pending,Inactive
A10855,Neha,51,Other,Current,78688,35052,credit,2024-10-30,Unknown,ICICI003,Rejected,733,Pending,Inactive
A12556,Sara,66,Other,Savings,53505,19453,credit,2022-06-25,Bangalore,AXIS004,Rejected,541,Pending,Inactive
A11734,Amit,25,Other,Unknown,58531,27573,credit,2021-07-02,Bangalore,AXIS004,Rejected,324,Rejected,Inactive
A12856,Neha,51,Female,Unknown,120453,47508,credit,2024-08-21,Chennai,ICICI003,Rejected,457,Pending,Inactive
A11060,Amit,53,Other,Current,58689,39473,credit,2025-12-06,Bangalore,AXIS004,Approved,710,Verified,Active
A10908,Neha,18,Female,Savings,10188,30359,credit,2021-08-07,Bangalore,AXIS004,Rejected,890,Rejected,Inactive
A10931,Amit,53,Other,Unknown,78789,37596,credit,2021-05-14,Delhi,Unknown,Rejected,477,Rejected,Inactive
A10062,Amit,49,Other,Credit,37742,-26259,debit,2025-12-03,Chennai,Unknown,Rejected,665,Pending,Closed
A11477,Neha,37,Female,Current,116997,4957,credit,2024-06-23,Unknown,AXIS004,Pending,631,Verified,Closed
A11854,Priya,30,Other,Current,199276,1053,credit,2023-11-26,Bangalore,ICICI003,Approved,846,Verified,Active
A10442,Priya,27,Other,Unknown,186180,16516,credit,2024-12-05,Bangalore,AXIS004,Rejected,382,Pending,Inactive
A10588,Unknown,30,Other,Unknown,111181,3693,credit,2024-02-14,Delhi,HDFC001,Pending,597,Pending,Active
A12432,Amit,34,Other,Current,167666,-31927,debit,2021-02-22,Delhi,AXIS004,Rejected,643,Rejected,Inactive
A11025,Ravi,53,Female,Current,86429,15143,credit,2023-05-20,Delhi,SBI002,Rejected,528,Rejected,Inactive
A11748,John,23,Other,Loan,170182,3975,credit,2021-03-22,Unknown,HDFC001,Approved,324,Verified,Active
A10717,Ravi,55,Other,Savings,154177,11797,credit,2022-03-18,Bangalore,ICICI003,Rejected,524,Rejected,Inactive
A11626,John,51,Other,Unknown,140255,33854,credit,2023-09-23,Delhi,Unknown,Rejected,574,Rejected,Inactive
A11136,Unknown,53,Female,Unknown,116317,-6404,debit,2023-01-15,Bangalore,AXIS004,Rejected,467,Rejected,Inactive
A13179,Unknown,23,Male,Unknown,167388,11662,credit,2022-06-09,Chennai,Unknown,Rejected,735,Rejected,Dormant
A11173,Unknown,44,Other,Current,85389,5720,credit,2023-07-14,Mumbai,Unknown,Rejected,629,Pending,Dormant
A11614,Amit,31,Other,Unknown,85118,49450,credit,2023-02-13,Pune,Unknown,Pending,877,Verified,Active
A11293,Amit,67,Other,Savings,69339,47075,credit,2023-02-10,Pune,Unknown,Approved,326,Verified,Dormant
A11000,Amit,50,Female,Credit,194490,3016,credit,2021-02-20,Unknown,AXIS004,Rejected,521,Rejected,Inactive
A13139,Priya,64,Female,Loan,183149,12074,credit,2021-07-04,Chennai,AXIS004,Rejected,849,Rejected,Inactive
A11897,Unknown,30,Other,Current,181662,11004,credit,2024-07-02,Chennai,AXIS004,Approved,830,Verified,Active
A12449,Amit,53,Other,Unknown,38539,20818,credit,2023-02-22,Unknown,HDFC001,Rejected,647,Pending,Active
A12309,Amit,27,Female,Unknown,148348,-16771,debit,2024-01-11,Unknown,AXIS004,Rejected,347,Pending,Inactive
A10026,Ravi,53,Female,Current,46920,-17930,debit,2021-04-01,Unknown,AXIS004,Pending,669,Pending,Closed
A12751,John,22,Female,Current,166217,35175,credit,2025-07-11,Unknown,AXIS004,Rejected,867,Pending,Inactive
A11435,John,19,Male,Unknown,64286,-46696,debit,2021-09-18,Unknown,Unknown,Rejected,311,Pending,Inactive
A11773,Sara,23,Female,Unknown,161477,15026,credit,2021-06-24,Unknown,AXIS004,Rejected,710,Pending,Dormant
A10525,Neha,41,Other,Loan,74230,34896,credit,2022-06-05,Bangalore,HDFC001,Rejected,488,Rejected,Inactive
A12861,Neha,37,Other,Unknown,95075,-38025,debit,2024-05-09,Chennai,Unknown,Approved,529,Verified,Active
A10568,Priya,43,Female,Current,148518,6345,credit,2022-06-16,Delhi,HDFC001,Pending,749,Verified,Closed
A10058,Priya,72,Male,Unknown,37661,15840,credit,2021-01-16,Mumbai,Unknown,Rejected,467,Rejected,Inactive
A13089,Sara,33,Female,Credit,92561,-23411,debit,2024-03-17,Bangalore,Unknown,Rejected,696,Rejected,Inactive
A11238,Unknown,21,Female,Savings,17029,19153,credit,2024-10-26,Mumbai,ICICI003,Rejected,648,Verified,Active
A12911,Priya,62,Female,Savings,20557,17224,credit,2025-07-13,Bangalore,AXIS004,Rejected,641,Rejected,Inactive
A13033,John,45,Male,Loan,134557,-6727,debit,2022-06-15,Mumbai,HDFC001,Rejected,450,Rejected,Inactive
A12268,Neha,43,Female,Savings,112034,-7067,debit,2022-05-01,Mumbai,HDFC001,Approved,844,Verified,Active
A13277,Priya,32,Female,Credit,197472,-9981,debit,2025-01-26,Chennai,Unknown,Rejected,398,Rejected,Inactive
A10391,Priya,67,Male,Loan,146130,-696,debit,2022-10-27,Mumbai,AXIS004,Rejected,588,Pending,Inactive
A12330,Priya,59,Other,Unknown,140337,46058,credit,2022-03-23,Chennai,Unknown,Pending,536,Pending,Dormant
A12321,Amit,20,Other,Unknown,111694,-3812,debit,2024-06-30,Unknown,AXIS004,Rejected,457,Pending,Inactive
A12756,Neha,28,Female,Credit,-4666,-14773,debit,2022-03-30,Mumbai,AXIS004,Rejected,594,Rejected,Inactive
A11579,Amit,26,Other,Credit,26985,19799,credit,2025-05-06,Unknown,HDFC001,Pending,682,Pending,Active
A12479,John,22,Male,Unknown,138182,-2827,debit,2021-01-10,Chennai,AXIS004,Rejected,868,Rejected,Closed
A12173,Ravi,38,Female,Unknown,138402,-45808,debit,2023-11-18,Bangalore,Unknown,Rejected,380,Rejected,Inactive
A11372,Sara,30,Other,Unknown,120651,38413,credit,2021-04-01,Bangalore,AXIS004,Rejected,880,Pending,Inactive
A12054,Unknown,35,Other,Loan,81937,47187,credit,2025-10-10,Delhi,Unknown,Rejected,474,Pending,Inactive
A10903,John,33,Other,Unknown,10198,44720,credit,2022-12-19,Bangalore,Unknown,Rejected,714,Rejected,Inactive
A12741,Ravi,27,Other,Credit,146588,-12106,debit,2025-12-08,Mumbai,AXIS004,Rejected,521,Rejected,Inactive
A11528,John,23,Other,Unknown,161838,21862,credit,2025-03-28,Mumbai,HDFC001,Pending,339,Pending,Inactive
A12074,Ravi,20,Other,Loan,196274,-25464,debit,2021-04-10,Mumbai,HDFC001,Rejected,867,Pending,Inactive
A10715,Ravi,19,Male,Unknown,98958,-8959,debit,2023-11-05,Mumbai,HDFC001,Rejected,498,Pending,Inactive
A11117,John,74,Other,Current,70329,-22979,debit,2021-08-31,Bangalore,HDFC001,Rejected,465,Verified,Dormant
A10433,Priya,53,Female,Credit,197603,36664,credit,2025-01-12,Unknown,AXIS004,Rejected,517,Pending,Inactive
A10477,Amit,37,Other,Credit,189970,-250,debit,2025-01-21,Delhi,Unknown,Approved,864,Verified,Active
A12935,Unknown,39,Other,Credit,159816,38443,credit,2024-12-29,Bangalore,Unknown,Rejected,426,Rejected,Inactive
A12488,Neha,38,Other,Loan,130376,2998,credit,2024-10-21,Delhi,ICICI003,Rejected,750,Rejected,Inactive
A10439,Amit,41,Female,Loan,184253,387,credit,2022-08-01,Pune,AXIS004,Pending,717,Pending,Closed
A10732,Priya,46,Other,Loan,83202,-28856,debit,2021-07-16,Delhi,Unknown,Rejected,735,Rejected,Inactive
A10151,Neha,29,Other,Current,19523,-19865,debit,2025-08-19,Chennai,AXIS004,Rejected,655,Rejected,Inactive
A12745,Amit,36,Other,Unknown,165212,6169,credit,2024-08-26,Bangalore,HDFC001,Pending,591,Pending,Active
A11673,Neha,73,Other,Current,125467,10820,credit,2021-11-06,Pune,Unknown,Rejected,514,Rejected,Inactive
A12688,Unknown,52,Other,Credit,43880,-2934,debit,2021-04-11,Pune,Unknown,Approved,890,Verified,Active
A10403,Priya,51,Other,Credit,121012,-10490,debit,2024-05-20,Unknown,Unknown,Pending,741,Pending,Inactive
A12503,John,24,Other,Unknown,142158,36799,credit,2023-02-21,Chennai,Unknown,Rejected,589,Rejected,Active
A13122,Ravi,36,Male,Credit,123480,11635,credit,2025-02-05,Bangalore,Unknown,Rejected,875,Rejected,Inactive
A12598,Unknown,38,Other,Unknown,59953,-2375,debit,2023-10-07,Bangalore,AXIS004,Rejected,749,Rejected,Inactive
A13011,Sara,61,Female,Loan,87640,-25246,debit,2021-06-25,Pune,Unknown,Approved,479,Verified,Dormant
A11788,Amit,47,Other,Unknown,66757,31945,credit,2025-08-12,Unknown,ICICI003,Pending,588,Pending,Inactive
A13486,Amit,48,Other,Loan,177675,-8362,debit,2022-01-20,Chennai,HDFC001,Approved,790,Verified,Active
A11976,John,27,Male,Unknown,70605,6187,credit,2023-12-01,Pune,SBI002,Rejected,463,Verified,Dormant
A11918,Neha,70,Other,Loan,16239,-21541,debit,2025-02-11,Delhi,SBI002,Rejected,384,Rejected,Inactive
A10645,Neha,45,Female,Current,141154,-4904,debit,2023-05-17,Bangalore,ICICI003,Pending,837,Pending,Dormant
A10059,Sara,41,Other,Savings,32444,-12100,debit,2024-04-04,Mumbai,Unknown,Rejected,383,Verified,Dormant
A11498,John,19,Other,Current,10233,19644,credit,2025-10-31,Unknown,Unknown,Rejected,301,Pending,Inactive
A10445,Neha,46,Female,Loan,157695,17082,credit,2025-02-22,Bangalore,Unknown,Approved,354,Verified,Active
A11823,John,21,Other,Unknown,12962,-33923,debit,2021-04-21,Unknown,ICICI003,Rejected,400,Pending,Dormant
A10966,Amit,24,Female,Credit,118978,-28468,debit,2022-07-03,Unknown,AXIS004,Approved,886,Verified,Active
A12393,Neha,26,Other,Unknown,150414,322,credit,2022-04-28,Unknown,Unknown,Pending,860,Pending,Dormant
A13275,Sara,46,Male,Credit,188161,-12131,debit,2024-03-14,Bangalore,ICICI003,Rejected,568,Pending,Inactive
A11681,Neha,47,Other,Unknown,154964,-44189,debit,2022-09-05,Bangalore,AXIS004,Rejected,737,Pending,Active
